created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
Fri Jun 18 23:26:04 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.55,0.6,en,0,,RussiaUN,60848,1432,,"[{'text': 'Chumakov', 'indices': [0, 9]}, {'text': 'LDCs', 'indices': [27, 32]}]",[],"New York, USA"
Fri Jun 18 23:26:07 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#Men, still have questions about getting vaccinated against #COVID19? Don’t let #WearBlueDay end without getting the facts about #COVID19 vaccines. Be #VaccineReady and find a vaccination provider near you: https://t.co/Tyvhtwecmp https://t.co/ghQ0VDdVa0",-0.4,0.6,en,2,3.0,Derricklneal22,277,382,,"[{'text': 'Men', 'indices': [20, 24]}, {'text': 'COVID19', 'indices': [80, 88]}, {'text': 'WearBlueDay', 'indices': [100, 112]}]","[{'screen_name': 'MinorityHealth', 'name': 'Minority Health', 'id': 104576097, 'id_str': '104576097', 'indices': [3, 18]}]",Round Rock Texas
Fri Jun 18 23:26:17 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Michigan opens 100% indoor/outdoors and drops masks June 22nd. @fordnation looks like a inept coward. Open Ontario 100% now.,3.700743415417188e-17,0.6333333333333334,en,17,9.0,shibby3235,806,2983,,[],"[{'screen_name': 'stevelanebitch', 'name': 'FFAC 🇨🇦', 'id': 2296655965, 'id_str': '2296655965', 'indices': [3, 18]}, {'screen_name': 'fordnation', 'name': 'Doug Ford', 'id': 2809959174, 'id_str': '2809959174', 'indices': [83, 94]}]","St. Catharines, Ontario"
Fri Jun 18 23:26:21 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","How do we know #COVID19 vaccines are safe?

CDC &amp; @US_FDA have safety monitoring systems to make sure every vaccine is as safe as possible. One system, VAERS, records adverse events from patients and doctors and can signal a potential safety issue. More: https://t.co/xSe61xdKcE. https://t.co/MEreGYnKPK",0.3375,0.725,en,98,58.0,drrafael_md,1667,1540,,"[{'text': 'COVID19', 'indices': [27, 35]}]","[{'screen_name': 'CDCgov', 'name': 'CDC', 'id': 146569971, 'id_str': '146569971', 'indices': [3, 10]}, {'screen_name': 'US_FDA', 'name': 'U.S. FDA', 'id': 208120290, 'id_str': '208120290', 'indices': [66, 73]}]","Puerto Rico, USA"
Fri Jun 18 23:26:39 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.16666666666666666,0.3333333333333333,en,0,,PatriciaTreble,3789,693,,[],"[{'screen_name': 'TheEconomist', 'name': 'The Economist', 'id': 5988062, 'id_str': '5988062', 'indices': [59, 72]}]",Toronto
Fri Jun 18 23:26:43 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","South Africa has recorded 10 510 new #coronavirus cases bringing the total to 1 796 589. The Department of Health has also reported 118 more deaths, bringing the total to 58 411. https://t.co/ipdMNdWmPV",0.24318181818181817,0.5022727272727273,en,57,43.0,goodman98890063,345,631,,"[{'text': 'coronavirus', 'indices': [51, 63]}]","[{'screen_name': 'SABCNews', 'name': 'SABC News', 'id': 25088746, 'id_str': '25088746', 'indices': [3, 12]}]",
Fri Jun 18 23:27:01 +0000 2021,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,0.0,0.05,en,0,,KeniryBird,1592,736,,"[{'text': 'COVID19', 'indices': [5, 13]}]",[],"Washington, DC"
Fri Jun 18 23:27:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.5083333333333333,0.7833333333333333,en,0,,PuneUpdater,88,0,,[],[],
Fri Jun 18 23:27:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.06666666666666667,0.43,en,0,,PuneUpdater,88,0,,[],[],
Fri Jun 18 23:27:16 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.13333333333333333,0.45555555555555555,en,486,311.0,PointsNorthe,1814,2313,,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",
Fri Jun 18 23:27:27 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","South Africa has recorded 10 510 new #coronavirus cases bringing the total to 1 796 589. The Department of Health has also reported 118 more deaths, bringing the total to 58 411. https://t.co/ipdMNdWmPV",-0.125,0.375,en,59,44.0,StillKmp,892,1570,,"[{'text': 'coronavirus', 'indices': [51, 63]}]","[{'screen_name': 'SABCNews', 'name': 'SABC News', 'id': 25088746, 'id_str': '25088746', 'indices': [3, 12]}]",Namibia
Fri Jun 18 23:27:36 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,-0.11666666666666665,0.45,en,0,,blacktown_a,18,818,,[],"[{'screen_name': 'kishor_nr', 'name': 'Kishor', 'id': 1588536277, 'id_str': '1588536277', 'indices': [0, 10]}]",Sydney
Fri Jun 18 23:28:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,-0.175,0.65,en,0,,Hena201,195,187,,"[{'text': 'vaccine', 'indices': [83, 91]}]","[{'screen_name': 'DemMaj4Israel', 'name': 'Democratic Majority for Israel', 'id': 1021208979513454597, 'id_str': '1021208979513454597', 'indices': [0, 14]}]","east coast, USA"
Fri Jun 18 23:28:17 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Over 350 doctors and medical workers have caught #COVID19 in #Indonesia despite being vaccinated with #Sinovac, and dozens have been hospitalized, officials said, as concerns grow about the efficacy of some #Vaccines against more infectious variants. https://t.co/Io7EPbSLUN",0.13333333333333333,0.45555555555555555,en,51,34.0,Lxyjo_II,83,209,,"[{'text': 'COVID19', 'indices': [70, 78]}, {'text': 'Indonesia', 'indices': [82, 92]}, {'text': 'Sinovac', 'indices': [123, 131]}]","[{'screen_name': 'EpochTimesChina', 'name': 'The Epoch Times - China Insider', 'id': 302152200, 'id_str': '302152200', 'indices': [3, 19]}]",Land of hornbills
Fri Jun 18 23:28:24 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The Palestinian Authority (PA) cancels a deal to receive soon-to-expire #COVID19 vaccines from #Israel after an initial Israeli shipment showed an expiration date sooner than had been agreed, the PA health minister says.

https://t.co/SLikyMpZd7",0.6,0.8,en,9,12.0,Asma_Jama11,823,915,,"[{'text': 'COVID19', 'indices': [91, 99]}, {'text': 'Israel', 'indices': [114, 121]}]","[{'screen_name': 'AlArabiya_Eng', 'name': 'Al Arabiya English', 'id': 22240612, 'id_str': '22240612', 'indices': [3, 17]}]","Minneapolis, MN"
Fri Jun 18 23:28:29 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP",0.028124999999999997,0.35,en,900,292.0,4evrmomof4,4610,5086,,"[{'text': 'WeCanDoThis', 'indices': [44, 56]}, {'text': 'COVID19', 'indices': [121, 129]}]","[{'screen_name': 'CDCDirector', 'name': 'Rochelle Walensky, MD, MPH', 'id': 426909329, 'id_str': '426909329', 'indices': [3, 15]}]",Universe of Interactive Media 
Fri Jun 18 23:28:40 +0000 2021,"<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>",,0.0,0.0,en,486,312.0,seventoes,389,565,,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",Unceded Ohlone Land
Fri Jun 18 23:28:46 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.028124999999999997,0.35,en,0,,jmwanyiker,471,349,,"[{'text': 'COVID19', 'indices': [40, 48]}]","[{'screen_name': 'idriselba', 'name': 'Idris Elba', 'id': 92717138, 'id_str': '92717138', 'indices': [3, 13]}]","kampala, Uganda"
Fri Jun 18 23:28:51 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""Africa needs millions more doses here &amp; now to curb the third wave.""

In the midst of a third wave of #COVID19 cases in #Africa, Dr @MoetiTshidi calls out for much-needed COVID-19 vaccine doses during this critical time. https://t.co/KUDPXpqq22",0.06666666666666667,0.43,en,109,97.0,stephenpalmer,14311,13367,,"[{'text': 'COVID19', 'indices': [120, 128]}]","[{'screen_name': 'WHOAFRO', 'name': 'WHO African Region', 'id': 544389588, 'id_str': '544389588', 'indices': [3, 11]}]",London
Fri Jun 18 23:28:55 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""Africa needs millions more doses here &amp; now to curb the third wave.""

In the midst of a third wave of #COVID19 cases in #Africa, Dr @MoetiTshidi calls out for much-needed COVID-19 vaccine doses during this critical time. https://t.co/KUDPXpqq22",0.39583333333333326,0.4916666666666667,en,110,98.0,runsintheriver1,88,362,,"[{'text': 'COVID19', 'indices': [120, 128]}]","[{'screen_name': 'WHOAFRO', 'name': 'WHO African Region', 'id': 544389588, 'id_str': '544389588', 'indices': [3, 11]}]",
Fri Jun 18 23:29:10 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Any politician promoting lockdowns, mask mandates &amp; vaccines as a solution to covid19, are in full support of UN Agenda 21 and the coming one world government, a New World Order.",0.0,0.6,en,104,36.0,CraigSobey,19588,21535,,[],"[{'screen_name': 'Artemis2030', 'name': 'Artemis 2030 🇦🇺', 'id': 1327857595558756352, 'id_str': '1327857595558756352', 'indices': [3, 15]}]",Melbourne Australia
Fri Jun 18 23:29:17 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Chumakov: A number of the #LDCs received 🇷🇺 assistance to struggle the pandemic. The primary consignments of the #COVID19 vaccines have been shipped to #Angola, #Guinea and #Djibouti. We intend to significantly expand deliveries of the vaccines. @mfa_russia https://t.co/GXOLcqGZSI",0.35000000000000003,0.625,en,0,1.0,BRASIL_ACABOU,2616,4986,,"[{'text': 'Chumakov', 'indices': [14, 23]}, {'text': 'LDCs', 'indices': [41, 46]}, {'text': 'COVID19', 'indices': [128, 136]}]","[{'screen_name': 'RussiaUN', 'name': 'Russian Mission UN', 'id': 347443535, 'id_str': '347443535', 'indices': [3, 12]}]",
Fri Jun 18 23:29:35 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.375,0.41666666666666663,en,0,,Gillman0John,1841,2213,,[],[],
Fri Jun 18 23:29:40 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,0.1,0.3,en,487,313.0,fixmythtwit,255,182,,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",Madagascar
Fri Jun 18 23:29:41 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","It's BOTH, dammit, both. Vaccine AND protective measures until we are all safe. ESPECIALLY kids. Because we are a truly broken civilization if we are one that does not protect kids from the long-term impacts of #COVID19, let alone the 1 in 12 #LongCovidKids now. https://t.co/Hte4ys2K87",0.13333333333333333,0.45555555555555555,en,18,4.0,chaddockcostelo,2421,2870,,[],"[{'screen_name': 'beansprouts_mom', 'name': ""Bean & Sprout's Mom At Home in a Good Armchair"", 'id': 3282955777, 'id_str': '3282955777', 'indices': [3, 19]}]","Langley, British Columbia"
Fri Jun 18 23:29:43 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,-0.23645833333333335,0.3375,en,0,,ecobearwitness,1290,3304,,[],[],"New York, USA"
Fri Jun 18 23:30:00 +0000 2021,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,0.5,0.9,en,0,,endpts,17672,34,,"[{'text': 'Covid19', 'indices': [11, 19]}]",[],Global
Fri Jun 18 23:30:17 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,487,314.0,rae_muk,1085,1354,,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",Kenyan!!
Fri Jun 18 23:30:29 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",What we saw unfolding in india has now begun ravaging Uganda. And this will continue until vaccines are equitably available! I am struggling to make sense of the world these days. We learned a lot with India’s 2nd wave - those lessons should be broadly applicable. @IndiaCOVIDSOS https://t.co/w750DIQBqG,0.13333333333333333,0.45555555555555555,en,109,50.0,DrJudyStone,11274,5369,,[],"[{'screen_name': 'PrakashLab', 'name': 'PrakashLab', 'id': 392157134, 'id_str': '392157134', 'indices': [3, 14]}]",Maryland and Maine
Fri Jun 18 23:30:32 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Africa is in the midst of a full blown third wave. The sobering trajectory of surging cases should rouse everyone into urgent action. 

We’ve seen in India and elsewhere just how quickly #COVID19 can rebound and overwhelm health systems.",0.5083333333333333,0.7833333333333333,en,173,140.0,catmkirk,459,598,,[],"[{'screen_name': 'MoetiTshidi', 'name': 'Dr Matshidiso Moeti', 'id': 2412739760, 'id_str': '2412739760', 'indices': [3, 15]}]","Virginia, USA"
Fri Jun 18 23:31:22 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,-0.23645833333333335,0.3375,en,0,,BrandonPlanY,58,623,,[],"[{'screen_name': 'WhiteHouse', 'name': 'The White House', 'id': 1323730225067339784, 'id_str': '1323730225067339784', 'indices': [58, 69]}, {'screen_name': 'JoeBiden', 'name': 'Joe Biden', 'id': 939091, 'id_str': '939091', 'indices': [70, 79]}, {'screen_name': 'USA_China_Talk', 'name': '美国驻华使领馆 US MissionCN', 'id': 89421672, 'id_str': '89421672', 'indices': [80, 95]}, {'screen_name': 'LDN_gov', 'name': 'London Gov (london.gov.uk/coronavirus)', 'id': 2220031111, 'id_str': '2220031111', 'indices': [96, 104]}]",USA 
Fri Jun 18 23:31:30 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.",0.028124999999999997,0.35,en,507,257.0,JSQhome1,40,477,,[],"[{'screen_name': 'globalhlthtwit', 'name': 'Anthony Costello', 'id': 83440337, 'id_str': '83440337', 'indices': [3, 18]}]",
Fri Jun 18 23:31:33 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,-0.3909090909090909,0.6886363636363637,en,489,316.0,thelondonboys47,2537,1717,,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",
Fri Jun 18 23:31:53 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",0.09454545454545453,0.4518181818181818,en,603,675.0,Daleep_Sid,177,546,,[],"[{'screen_name': 'TelGlobalHealth', 'name': 'Telegraph Global Health Security', 'id': 1149218984346230784, 'id_str': '1149218984346230784', 'indices': [3, 19]}, {'screen_name': 'WHOAFRO', 'name': 'WHO African Region', 'id': 544389588, 'id_str': '544389588', 'indices': [102, 110]}]",
Fri Jun 18 23:31:54 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP",-0.23645833333333335,0.3375,en,903,293.0,BFF808,258,493,,"[{'text': 'WeCanDoThis', 'indices': [44, 56]}, {'text': 'COVID19', 'indices': [121, 129]}]","[{'screen_name': 'CDCDirector', 'name': 'Rochelle Walensky, MD, MPH', 'id': 426909329, 'id_str': '426909329', 'indices': [3, 15]}]","Macomb, MI"
Fri Jun 18 23:32:02 +0000 2021,"<a href=""https://twitter.com/Jeremiade2"" rel=""nofollow"">PF Trusted News</a>","#Chumakov: A number of the #LDCs received 🇷🇺 assistance to struggle the pandemic. The primary consignments of the #COVID19 vaccines have been shipped to #Angola, #Guinea and #Djibouti. We intend to significantly expand deliveries of the vaccines. @mfa_russia https://t.co/GXOLcqGZSI",0.5083333333333333,0.7833333333333333,en,0,2.0,PoutineFrance,21369,3454,,"[{'text': 'Chumakov', 'indices': [14, 23]}, {'text': 'LDCs', 'indices': [41, 46]}, {'text': 'COVID19', 'indices': [128, 136]}]","[{'screen_name': 'RussiaUN', 'name': 'Russian Mission UN', 'id': 347443535, 'id_str': '347443535', 'indices': [3, 12]}]",
Fri Jun 18 23:32:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.5083333333333333,0.7833333333333333,en,0,,PuneUpdater,88,0,,[],[],
Fri Jun 18 23:32:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.16666666666666666,0.18888888888888888,en,0,,PuneUpdater,88,0,,[],[],
